date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:50:41	181393/181393	---M--	200	added ('OK')	image/png	etag:%222c491-5a6be40545ffc%22	https://eliminadordeansiedade.com/wp-content/uploads/2020/05/EA-Depoimento2.png	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/uploads/2020/05/EA-Depoimento2.png	(from https://eliminadordeansiedade.com/)
19:50:41	138222/138222	---M--	200	added ('OK')	image/png	etag:%2221bee-5a6be41612d40%22	https://eliminadordeansiedade.com/wp-content/uploads/2020/05/EA-Depoimento1.png	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/uploads/2020/05/EA-Depoimento1.png	(from https://eliminadordeansiedade.com/)
19:50:41	193862/193862	---M--	200	added ('OK')	image/png	etag:%222f546-5a6be424ef8ed%22	https://eliminadordeansiedade.com/wp-content/uploads/2020/05/EA-Depoimento3.png	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/uploads/2020/05/EA-Depoimento3.png	(from https://eliminadordeansiedade.com/)
19:50:42	205564/205564	---M--	200	added ('OK')	image/png	etag:%22322fc-5a6be4342527d%22	https://eliminadordeansiedade.com/wp-content/uploads/2020/05/EA-Depoimento4.png	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/uploads/2020/05/EA-Depoimento4.png	(from https://eliminadordeansiedade.com/)
19:50:42	253932/253932	---M--	200	added ('OK')	image/png	etag:%223dfec-5a6be441d037c%22	https://eliminadordeansiedade.com/wp-content/uploads/2020/05/EA-Depoimento5.png	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/uploads/2020/05/EA-Depoimento5.png	(from https://eliminadordeansiedade.com/)
19:50:42	4844/4844	---M--	200	added ('OK')	image/png	etag:%2212ec-5a608db841c0f%22	https://eliminadordeansiedade.com/wp-content/uploads/2020/05/email2.png	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/uploads/2020/05/email2.png	(from https://eliminadordeansiedade.com/)
19:50:42	95475/95475	---M--	200	added ('OK')	image/png	etag:%22174f3-5a4c0570bf530%22	https://eliminadordeansiedade.com/wp-content/uploads/2020/05/garantia-1.png	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/uploads/2020/05/garantia-1.png	(from https://eliminadordeansiedade.com/)
19:50:43	27112/27112	---M--	200	added ('OK')	image/png	etag:%2269e8-5a7ac9624c01c%22	https://eliminadordeansiedade.com/wp-content/uploads/2020/05/banner-preco-3.png	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/uploads/2020/05/banner-preco-3.png	(from https://eliminadordeansiedade.com/)
19:50:43	26551/26551	---M--	200	added ('OK')	image/png	etag:%2267b7-5a7ac93b8a062%22	https://eliminadordeansiedade.com/wp-content/uploads/2020/05/banner-preco-3-mobile-1.png	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/uploads/2020/05/banner-preco-3-mobile-1.png	(from https://eliminadordeansiedade.com/)
19:50:43	18999/18999	---M--	200	added ('OK')	image/png	etag:%224a37-5a4a453830b69%22	https://eliminadordeansiedade.com/wp-content/uploads/2020/05/icones-de-prote%c3%a7%c3%a3o-preto.png	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/uploads/2020/05/icones-de-prote%c3%a7%c3%a3o-preto.png	(from https://eliminadordeansiedade.com/)
19:50:43	15679/15679	---M--	200	added ('OK')	image/png	etag:%223d3f-5a606e6a6da80%22	https://eliminadordeansiedade.com/wp-content/uploads/2020/05/icones-de-prote%c3%a7%c3%a3o-preto-mobile-1.png	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/uploads/2020/05/icones-de-prote%c3%a7%c3%a3o-preto-mobile-1.png	(from https://eliminadordeansiedade.com/)
19:50:43	110844/110844	---M--	200	added ('OK')	image/png	etag:%221b0fc-5a6bfaed594fd%22	https://eliminadordeansiedade.com/wp-content/uploads/2020/05/google2-min.png	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/uploads/2020/05/google2-min.png	(from https://eliminadordeansiedade.com/)
19:50:44	3904/3904	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2022:50:44%20GMT	https://eliminadordeansiedade.com/cdn-cgi/l/email-protection	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/cdn-cgi/l/email-protection.html	(from https://eliminadordeansiedade.com/)
19:50:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jul%202020%2022:50:45%20GMT	https://eliminadordeansiedade.com/termos-de-uso	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/termos-de-uso	(from https://eliminadordeansiedade.com/)
19:50:44	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225efb4462-4d7%22	https://eliminadordeansiedade.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://eliminadordeansiedade.com/)
19:50:44	16537/16537	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2022:50:45%20GMT	https://eliminadordeansiedade.com/politica-de-privacidade/	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/politica-de-privacidade/index.html	(from https://eliminadordeansiedade.com/)
19:50:45	29614/29614	---MCZ	200	added ('OK')	application/javascript	etag:W/%2273af-5a84b143b56c0-gzip%22	https://eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/cache/page-677.js	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/cache/page-677.js	(from https://eliminadordeansiedade.com/)
19:50:45	1434/1434	---M-Z	200	added ('OK')	application/javascript	etag:%2259a-595c52fd2e6c0-gzip%22	https://eliminadordeansiedade.com/wp-includes/js/wp-embed.min.js	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-includes/js/wp-embed.min.js	(from https://eliminadordeansiedade.com/)
19:50:45	44650/44650	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2022:50:46%20GMT	https://eliminadordeansiedade.com/termos-de-uso/	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/termos-de-uso/index.html	(from https://eliminadordeansiedade.com/)
19:50:45	86659/86659	---M-Z	200	added ('OK')	application/javascript	etag:W/%2258d026fb-15283%22	https://code.jquery.com/jquery-3.2.1.min.js	C:/Os%20meus%20Sites/Eliminador/code.jquery.com/jquery-3.2.1.min.js	(from https://eliminadordeansiedade.com/)
19:50:46	577232/577232	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228ced0-5a7d35a9ce7c7%22	https://eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/fonts/op3-icons.eot?ver=1591639837	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/fonts/op3-icons585b.eot	(from https://eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/cache/page-677.css)
19:50:46	207004/207004	---M--	200	added ('OK')	text/html	etag:%223289c-5a7d35a9ce7c7%22	https://eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/fonts/op3-icons.woff2?ver=1591639837	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/fonts/op3-icons585b.html	(from https://eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/cache/page-677.css)
19:50:46	284123/284123	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22455db-5a7d35a9ce7c7%22	https://eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/fonts/op3-icons.woff?ver=1591639837	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/fonts/op3-icons585b.woff	(from https://eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/cache/page-677.css)
19:50:46	577060/577060	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%228ce24-5a7d35a9cb8e7%22	https://eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/fonts/op3-icons.ttf?ver=1591639837	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/fonts/op3-icons585b.ttf	(from https://eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/cache/page-677.css)
19:50:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jul%202020%2022:50:47%20GMT	http://eliminadordeansiedade.com/wp-content/uploads/2020/05/background2.png	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/uploads/2020/05/background2.png	(from https://eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/cache/page-677.css)
19:50:48	2770222/2770222	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222a452e-5a7d35a9cd827%22	https://eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/fonts/op3-icons.svg?ver=1591639837	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/fonts/op3-icons585b.svg	(from https://eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/cache/page-677.css)
19:50:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jul%202020%2022:50:49%20GMT	http://eliminadordeansiedade.com/robots.txt		(from https://eliminadordeansiedade.com/)
19:50:50	164103/164103	---M--	200	added ('OK')	image/png	etag:%2228107-5a5c747d4e4fc%22	https://eliminadordeansiedade.com/wp-content/uploads/2020/05/background2.png	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/uploads/2020/05/background2.png	(from https://eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/cache/page-677.css)
19:50:50	12233/12233	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Jul%202020%2022:50:51%20GMT	https://eliminadordeansiedade.com/POST	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/POST	(from https://connect.facebook.net/en_US/fbevents.js)
19:50:51	22468/22468	---M-Z	200	added ('OK')	text/css	etag:%2257c4-5a9f5f02fb11c-gzip%22	https://eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/cache/page-619.css	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/cache/page-619.css	(from https://eliminadordeansiedade.com/politica-de-privacidade/)
19:50:51	2872/2872	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jul%202020%2022:50:51%20GMT	https://eliminadordeansiedade.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliminadordeansiedade.com%2Fpolitica-de-privacidade%2F	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-json/oembed/1.0/embed59ff.json	(from https://eliminadordeansiedade.com/politica-de-privacidade/)
19:50:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jul%202020%2022:50:52%20GMT	https://eliminadordeansiedade.com/?p=619	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/index7867.html	(from https://eliminadordeansiedade.com/politica-de-privacidade/)
19:50:51	2974/2974	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jul%202020%2022:50:52%20GMT	https://eliminadordeansiedade.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliminadordeansiedade.com%2Fpolitica-de-privacidade%2F&format=xml	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-json/oembed/1.0/embed944e	(from https://eliminadordeansiedade.com/politica-de-privacidade/)
19:50:52	21369/21369	---M-Z	200	added ('OK')	application/javascript	etag:%225379-5a635c29b7a00-gzip%22	https://eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/cache/page-619.js	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/cache/page-619.js	(from https://eliminadordeansiedade.com/politica-de-privacidade/)
19:50:52	22468/22468	---M-Z	200	added ('OK')	text/css	etag:%2257c4-5a9e6bed7af4e-gzip%22	https://eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/cache/page-622.css	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-content/plugins/op-builder/public/assets/cache/page-622.css	(from https://eliminadordeansiedade.com/termos-de-uso/)
19:50:52	2784/2784	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jul%202020%2022:50:53%20GMT	https://eliminadordeansiedade.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Feliminadordeansiedade.com%2Ftermos-de-uso%2F	C:/Os%20meus%20Sites/Eliminador/eliminadordeansiedade.com/wp-json/oembed/1.0/embed2666.json	(from https://eliminadordeansiedade.com/termos-de-uso/)
